               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.084708,             0.02506,                   0,            0.095172,                 0.6,              0.4595,              0.1309,            0.075554,            0.017744,                   0,            0.049046,           0.0050456,           0.0050456
                  19,            0.077294,            0.025639,                   0,           0.0026667,                 0.8,           0.0082747,           0.0028943,            0.091617,            0.015575,                   0,            0.046283,           0.0052835,           0.0052835
                  20,              0.0939,            0.021441,                   0,           0.0026667,                 0.8,           0.0082747,           0.0028943,            0.091617,            0.015575,                   0,            0.043518,            0.005518,            0.005518
                  21,            0.092227,             0.02305,                   0,            0.012717,                 0.8,             0.07272,            0.012509,            0.073762,            0.016823,                   0,            0.040749,           0.0057493,           0.0057493
                  22,            0.081507,            0.026443,                   0,            0.012717,                 0.8,             0.07272,            0.012509,            0.073762,            0.016823,                   0,            0.037977,           0.0059772,           0.0059772
                  23,            0.077005,            0.026065,                   0,            0.029101,                 0.7,             0.25378,            0.075317,            0.070236,            0.016345,                   0,            0.035202,           0.0062019,           0.0062019
                  24,            0.075224,            0.024688,                   0,            0.029101,                 0.7,             0.25378,            0.075317,            0.070236,            0.016345,                   0,            0.032423,           0.0064232,           0.0064232
                  25,            0.075936,            0.025949,                   0,           0.0031667,                0.95,            0.062354,            0.018741,             0.07465,            0.015167,                   0,            0.029641,           0.0066413,           0.0066413
                  26,            0.075413,            0.024556,                   0,           0.0031667,                0.95,            0.062354,            0.018741,             0.07465,            0.015167,                   0,            0.026856,            0.006856,            0.006856
                  27,            0.074962,            0.025343,                   0,            0.010753,                0.85,              0.3079,            0.086154,            0.075773,            0.013737,                   0,            0.024067,           0.0070674,           0.0070674
                  28,            0.082855,            0.023932,                   0,            0.010753,                0.85,              0.3079,            0.086154,            0.075773,            0.013737,                   0,            0.021276,           0.0072756,           0.0072756
                  29,            0.076646,            0.019111,                   0,            0.010753,                0.85,              0.3079,            0.086154,            0.075773,            0.013737,                   0,             0.01848,           0.0074805,           0.0074805
                  30,             0.07657,            0.018808,                   0,           0.0031667,                0.95,              0.1813,            0.042665,            0.071608,            0.014067,                   0,            0.015682,            0.007682,            0.007682
                  31,             0.07609,            0.022463,                   0,           0.0031667,                0.95,              0.1813,            0.042665,            0.071608,            0.014067,                   0,             0.01288,           0.0078802,           0.0078802
                  32,            0.077804,            0.019352,                   0,           0.0031667,                0.95,             0.33683,            0.070907,            0.072631,            0.013552,                   0,            0.010075,           0.0080752,           0.0080752
                  33,            0.071223,            0.022775,                   0,           0.0031667,                0.95,             0.33683,            0.070907,            0.072631,            0.013552,                   0,            0.008185,            0.008185,            0.008185
                  34,            0.073395,            0.022215,                   0,           0.0031667,                0.95,             0.33683,            0.070907,            0.072631,            0.013552,                   0,            0.008185,            0.008185,            0.008185
                  35,            0.072011,            0.021641,                   0,           0.0046896,                   1,             0.29661,             0.08899,            0.064487,             0.01374,                   0,             0.00813,             0.00813,             0.00813
                  36,            0.068258,            0.021755,                   0,           0.0046896,                   1,             0.29661,             0.08899,            0.064487,             0.01374,                   0,            0.008075,            0.008075,            0.008075
                  37,            0.065279,            0.019974,                   0,           0.0046896,                   1,             0.29661,             0.08899,            0.064487,             0.01374,                   0,             0.00802,             0.00802,             0.00802
                  38,            0.068848,            0.019609,                   0,            0.032993,                0.95,              0.3773,             0.10447,            0.062226,            0.013519,                   0,            0.007965,            0.007965,            0.007965
                  39,            0.065694,            0.019597,                   0,            0.032993,                0.95,              0.3773,             0.10447,            0.062226,            0.013519,                   0,             0.00791,             0.00791,             0.00791
                  40,            0.064501,            0.018844,                   0,             0.55326,                 0.2,             0.29528,            0.089124,            0.064777,            0.013078,                   0,            0.007855,            0.007855,            0.007855
                  41,            0.062981,            0.018234,                   0,             0.55326,                 0.2,             0.29528,            0.089124,            0.064777,            0.013078,                   0,              0.0078,              0.0078,              0.0078
                  42,            0.073903,            0.017832,                   0,             0.55326,                 0.2,             0.29528,            0.089124,            0.064777,            0.013078,                   0,            0.007745,            0.007745,            0.007745
                  43,            0.066095,            0.022486,                   0,              0.5486,                0.15,             0.37512,            0.099996,            0.069211,            0.012062,                   0,             0.00769,             0.00769,             0.00769
                  44,            0.067654,            0.018332,                   0,              0.5486,                0.15,             0.37512,            0.099996,            0.069211,            0.012062,                   0,            0.007635,            0.007635,            0.007635
                  45,            0.064891,            0.019788,                   0,              0.5486,                0.15,             0.37512,            0.099996,            0.069211,            0.012062,                   0,             0.00758,             0.00758,             0.00758
                  46,            0.064075,             0.01913,                   0,             0.78696,             0.18696,             0.47674,             0.11627,            0.064556,            0.012688,                   0,            0.007525,            0.007525,            0.007525
                  47,            0.061796,            0.021496,                   0,             0.78696,             0.18696,             0.47674,             0.11627,            0.064556,            0.012688,                   0,             0.00747,             0.00747,             0.00747
                  48,            0.061315,            0.022069,                   0,             0.71438,             0.25013,             0.51556,             0.22019,            0.054348,            0.013444,                   0,            0.007415,            0.007415,            0.007415
                  49,            0.055787,            0.021067,                   0,             0.71438,             0.25013,             0.51556,             0.22019,            0.054348,            0.013444,                   0,             0.00736,             0.00736,             0.00736
                  50,            0.056622,            0.020019,                   0,             0.71438,             0.25013,             0.51556,             0.22019,            0.054348,            0.013444,                   0,            0.007305,            0.007305,            0.007305
                  51,            0.056191,            0.020161,                   0,              0.3702,                 0.3,             0.26382,             0.07764,            0.065476,            0.011895,                   0,             0.00725,             0.00725,             0.00725
                  52,            0.063927,            0.021229,                   0,              0.3702,                 0.3,             0.26382,             0.07764,            0.065476,            0.011895,                   0,            0.007195,            0.007195,            0.007195
                  53,            0.063081,            0.018721,                   0,              0.3702,                 0.3,             0.26382,             0.07764,            0.065476,            0.011895,                   0,             0.00714,             0.00714,             0.00714
                  54,            0.062169,             0.01873,                   0,             0.57327,             0.33672,             0.44418,             0.14883,            0.060728,            0.012222,                   0,            0.007085,            0.007085,            0.007085
                  55,            0.057146,            0.026163,                   0,             0.57327,             0.33672,             0.44418,             0.14883,            0.060728,            0.012222,                   0,             0.00703,             0.00703,             0.00703
                  56,            0.059653,            0.020942,                   0,             0.32727,             0.34091,             0.27398,            0.085191,            0.059979,            0.012114,                   0,            0.006975,            0.006975,            0.006975
                  57,            0.059468,            0.020249,                   0,             0.32727,             0.34091,             0.27398,            0.085191,            0.059979,            0.012114,                   0,             0.00692,             0.00692,             0.00692
                  58,            0.062267,            0.018732,                   0,             0.32727,             0.34091,             0.27398,            0.085191,            0.059979,            0.012114,                   0,            0.006865,            0.006865,            0.006865
                  59,            0.056523,            0.019867,                   0,             0.55591,                0.45,             0.41121,             0.15698,            0.053801,            0.012341,                   0,             0.00681,             0.00681,             0.00681
                  60,            0.050953,            0.021776,                   0,             0.55591,                0.45,             0.41121,             0.15698,            0.053801,            0.012341,                   0,            0.006755,            0.006755,            0.006755
                  61,             0.04968,            0.016935,                   0,             0.55591,                0.45,             0.41121,             0.15698,            0.053801,            0.012341,                   0,              0.0067,              0.0067,              0.0067
                  62,            0.047387,            0.022667,                   0,             0.48423,                0.45,             0.46452,             0.20246,            0.049073,            0.012682,                   0,            0.006645,            0.006645,            0.006645
                  63,             0.04961,            0.024435,                   0,             0.48423,                0.45,             0.46452,             0.20246,            0.049073,            0.012682,                   0,             0.00659,             0.00659,             0.00659
                  64,            0.048197,            0.019658,                   0,             0.40013,                 0.4,               0.385,             0.16168,            0.049188,            0.012523,                   0,            0.006535,            0.006535,            0.006535
                  65,             0.05497,            0.017741,                   0,             0.40013,                 0.4,               0.385,             0.16168,            0.049188,            0.012523,                   0,             0.00648,             0.00648,             0.00648
                  66,             0.05424,            0.019922,                   0,             0.40013,                 0.4,               0.385,             0.16168,            0.049188,            0.012523,                   0,            0.006425,            0.006425,            0.006425
                  67,            0.051393,            0.017135,                   0,              0.4403,                0.55,             0.49879,             0.20191,            0.046064,            0.012462,                   0,             0.00637,             0.00637,             0.00637
                  68,            0.048043,            0.019435,                   0,              0.4403,                0.55,             0.49879,             0.20191,            0.046064,            0.012462,                   0,            0.006315,            0.006315,            0.006315
                  69,            0.053287,            0.019212,                   0,              0.4403,                0.55,             0.49879,             0.20191,            0.046064,            0.012462,                   0,             0.00626,             0.00626,             0.00626
                  70,            0.044578,            0.022437,                   0,              0.5281,                0.55,             0.61698,             0.28149,            0.045858,            0.011922,                   0,            0.006205,            0.006205,            0.006205
                  71,            0.046305,            0.017499,                   0,              0.5281,                0.55,             0.61698,             0.28149,            0.045858,            0.011922,                   0,             0.00615,             0.00615,             0.00615
                  72,            0.042969,            0.018353,                   0,             0.61169,             0.63069,             0.62193,             0.31898,            0.051378,            0.011319,                   0,            0.006095,            0.006095,            0.006095
                  73,            0.066087,            0.020059,                   0,             0.61169,             0.63069,             0.62193,             0.31898,            0.051378,            0.011319,                   0,             0.00604,             0.00604,             0.00604
                  74,             0.05586,            0.018668,                   0,             0.61169,             0.63069,             0.62193,             0.31898,            0.051378,            0.011319,                   0,            0.005985,            0.005985,            0.005985
                  75,            0.051421,            0.017715,                   0,              0.6499,             0.64973,             0.65323,             0.39455,             0.04373,            0.011869,                   0,             0.00593,             0.00593,             0.00593
                  76,            0.046745,            0.019498,                   0,              0.6499,             0.64973,             0.65323,             0.39455,             0.04373,            0.011869,                   0,            0.005875,            0.005875,            0.005875
                  77,            0.045698,             0.02113,                   0,              0.6499,             0.64973,             0.65323,             0.39455,             0.04373,            0.011869,                   0,             0.00582,             0.00582,             0.00582
                  78,            0.046909,            0.021257,                   0,             0.77714,                 0.7,             0.74218,             0.44885,            0.043016,            0.011658,                   0,            0.005765,            0.005765,            0.005765
                  79,            0.048352,            0.017621,                   0,             0.77714,                 0.7,             0.74218,             0.44885,            0.043016,            0.011658,                   0,             0.00571,             0.00571,             0.00571
                  80,            0.044203,            0.016909,                   0,             0.73223,                 0.7,              0.6742,             0.35883,            0.045728,            0.011069,                   0,            0.005655,            0.005655,            0.005655
                  81,            0.047394,            0.016111,                   0,             0.73223,                 0.7,              0.6742,             0.35883,            0.045728,            0.011069,                   0,              0.0056,              0.0056,              0.0056
                  82,            0.047683,            0.020515,                   0,             0.73223,                 0.7,              0.6742,             0.35883,            0.045728,            0.011069,                   0,            0.005545,            0.005545,            0.005545
                  83,            0.046679,            0.016992,                   0,             0.83249,             0.74569,             0.78765,             0.36736,            0.039862,            0.011343,                   0,             0.00549,             0.00549,             0.00549
                  84,            0.044347,            0.019297,                   0,             0.83249,             0.74569,             0.78765,             0.36736,            0.039862,            0.011343,                   0,            0.005435,            0.005435,            0.005435
                  85,            0.045293,            0.014256,                   0,             0.83249,             0.74569,             0.78765,             0.36736,            0.039862,            0.011343,                   0,             0.00538,             0.00538,             0.00538
                  86,             0.04393,            0.018134,                   0,             0.79631,             0.78245,             0.78947,             0.36623,            0.039754,            0.011296,                   0,            0.005325,            0.005325,            0.005325
                  87,            0.041052,             0.02082,                   0,             0.79631,             0.78245,             0.78947,             0.36623,            0.039754,            0.011296,                   0,             0.00527,             0.00527,             0.00527
                  88,            0.044874,            0.015145,                   0,             0.61544,                0.75,             0.65583,             0.18913,            0.048268,             0.01068,                   0,            0.005215,            0.005215,            0.005215
                  89,            0.050503,            0.014292,                   0,             0.61544,                0.75,             0.65583,             0.18913,            0.048268,             0.01068,                   0,             0.00516,             0.00516,             0.00516
                  90,            0.048891,             0.01682,                   0,             0.61544,                0.75,             0.65583,             0.18913,            0.048268,             0.01068,                   0,            0.005105,            0.005105,            0.005105
                  91,            0.045226,            0.016954,                   0,             0.85511,                0.75,             0.84792,             0.51593,            0.035024,            0.011424,                   0,             0.00505,             0.00505,             0.00505
                  92,            0.039385,            0.018071,                   0,             0.85511,                0.75,             0.84792,             0.51593,            0.035024,            0.011424,                   0,            0.004995,            0.004995,            0.004995
                  93,            0.037333,            0.016869,                   0,             0.85511,                0.75,             0.84792,             0.51593,            0.035024,            0.011424,                   0,             0.00494,             0.00494,             0.00494
                  94,            0.039201,            0.018432,                   0,             0.84123,             0.79499,             0.87544,             0.54838,            0.035137,            0.011174,                   0,            0.004885,            0.004885,            0.004885
                  95,            0.038465,            0.019502,                   0,             0.84123,             0.79499,             0.87544,             0.54838,            0.035137,            0.011174,                   0,             0.00483,             0.00483,             0.00483
                  96,            0.043145,            0.016846,                   0,             0.84471,             0.81648,             0.88342,             0.51175,            0.034828,            0.010772,                   0,            0.004775,            0.004775,            0.004775
                  97,            0.033562,            0.015881,                   0,             0.84471,             0.81648,             0.88342,             0.51175,            0.034828,            0.010772,                   0,             0.00472,             0.00472,             0.00472
                  98,            0.037972,            0.020275,                   0,             0.84471,             0.81648,             0.88342,             0.51175,            0.034828,            0.010772,                   0,            0.004665,            0.004665,            0.004665
                  99,             0.03886,            0.013338,                   0,             0.94123,             0.80084,             0.92397,             0.58574,            0.031853,            0.010745,                   0,             0.00461,             0.00461,             0.00461
                 100,            0.039599,            0.019494,                   0,             0.94123,             0.80084,             0.92397,             0.58574,            0.031853,            0.010745,                   0,            0.004555,            0.004555,            0.004555
                 101,              0.0412,            0.018125,                   0,             0.94123,             0.80084,             0.92397,             0.58574,            0.031853,            0.010745,                   0,              0.0045,              0.0045,              0.0045
                 102,             0.03422,            0.018309,                   0,             0.94326,                 0.8,             0.93059,              0.5893,            0.030925,            0.010532,                   0,            0.004445,            0.004445,            0.004445
                 103,            0.034238,            0.017836,                   0,             0.94326,                 0.8,             0.93059,              0.5893,            0.030925,            0.010532,                   0,             0.00439,             0.00439,             0.00439
                 104,            0.035522,            0.019885,                   0,             0.93321,                 0.8,             0.89835,             0.48831,            0.032878,            0.010145,                   0,            0.004335,            0.004335,            0.004335
                 105,            0.033431,            0.013438,                   0,             0.93321,                 0.8,             0.89835,             0.48831,            0.032878,            0.010145,                   0,             0.00428,             0.00428,             0.00428
                 106,            0.035927,             0.01777,                   0,             0.93321,                 0.8,             0.89835,             0.48831,            0.032878,            0.010145,                   0,            0.004225,            0.004225,            0.004225
                 107,            0.035866,            0.013723,                   0,                   1,             0.83082,              0.9425,             0.58859,            0.029797,           0.0098476,                   0,             0.00417,             0.00417,             0.00417
                 108,            0.030436,            0.018404,                   0,                   1,             0.83082,              0.9425,             0.58859,            0.029797,           0.0098476,                   0,            0.004115,            0.004115,            0.004115
                 109,            0.031895,            0.014575,                   0,                   1,             0.83082,              0.9425,             0.58859,            0.029797,           0.0098476,                   0,             0.00406,             0.00406,             0.00406
                 110,            0.030731,            0.016856,                   0,                   1,             0.83535,             0.95433,             0.60347,            0.030154,           0.0096159,                   0,            0.004005,            0.004005,            0.004005
                 111,            0.032418,            0.012839,                   0,                   1,             0.83535,             0.95433,             0.60347,            0.030154,           0.0096159,                   0,             0.00395,             0.00395,             0.00395
                 112,            0.033232,            0.016225,                   0,             0.84693,             0.83059,              0.9077,             0.52286,            0.031335,           0.0094032,                   0,            0.003895,            0.003895,            0.003895
                 113,            0.037472,            0.014639,                   0,             0.84693,             0.83059,              0.9077,             0.52286,            0.031335,           0.0094032,                   0,             0.00384,             0.00384,             0.00384
                 114,            0.033968,            0.016546,                   0,             0.84693,             0.83059,              0.9077,             0.52286,            0.031335,           0.0094032,                   0,            0.003785,            0.003785,            0.003785
                 115,            0.035053,            0.014262,                   0,             0.92522,                0.85,             0.94698,             0.48052,            0.032767,           0.0090747,                   0,             0.00373,             0.00373,             0.00373
                 116,            0.036071,            0.013977,                   0,             0.92522,                0.85,             0.94698,             0.48052,            0.032767,           0.0090747,                   0,            0.003675,            0.003675,            0.003675
                 117,            0.035813,             0.01595,                   0,             0.92522,                0.85,             0.94698,             0.48052,            0.032767,           0.0090747,                   0,             0.00362,             0.00362,             0.00362
                 118,            0.032806,            0.014181,                   0,             0.93381,                0.85,             0.94698,             0.53031,            0.031735,            0.008955,                   0,            0.003565,            0.003565,            0.003565
                 119,            0.033682,            0.012026,                   0,             0.93381,                0.85,             0.94698,             0.53031,            0.031735,            0.008955,                   0,             0.00351,             0.00351,             0.00351
                 120,            0.031408,            0.014294,                   0,             0.66138,             0.78175,             0.80834,             0.43908,            0.034294,           0.0085425,                   0,            0.003455,            0.003455,            0.003455
                 121,             0.03868,            0.014267,                   0,             0.66138,             0.78175,             0.80834,             0.43908,            0.034294,           0.0085425,                   0,              0.0034,              0.0034,              0.0034
                 122,            0.038894,            0.012382,                   0,             0.66138,             0.78175,             0.80834,             0.43908,            0.034294,           0.0085425,                   0,            0.003345,            0.003345,            0.003345
                 123,            0.036879,            0.015675,                   0,             0.93674,                0.85,             0.95817,             0.67143,            0.025698,           0.0088758,                   0,             0.00329,             0.00329,             0.00329
                 124,            0.029742,            0.012968,                   0,             0.93674,                0.85,             0.95817,             0.67143,            0.025698,           0.0088758,                   0,            0.003235,            0.003235,            0.003235
                 125,            0.035634,            0.014735,                   0,             0.93674,                0.85,             0.95817,             0.67143,            0.025698,           0.0088758,                   0,             0.00318,             0.00318,             0.00318
                 126,            0.032932,            0.014132,                   0,             0.89832,             0.88399,             0.96575,             0.68892,            0.023665,           0.0088391,                   0,            0.003125,            0.003125,            0.003125
                 127,            0.027871,            0.013043,                   0,             0.89832,             0.88399,             0.96575,             0.68892,            0.023665,           0.0088391,                   0,             0.00307,             0.00307,             0.00307
                 128,            0.027754,            0.014182,                   0,             0.89293,                0.85,              0.9623,             0.60094,            0.029512,           0.0081949,                   0,            0.003015,            0.003015,            0.003015
                 129,            0.040524,            0.012975,                   0,             0.89293,                0.85,              0.9623,             0.60094,            0.029512,           0.0081949,                   0,             0.00296,             0.00296,             0.00296
                 130,            0.032885,            0.011816,                   0,             0.89293,                0.85,              0.9623,             0.60094,            0.029512,           0.0081949,                   0,            0.002905,            0.002905,            0.002905
                 131,            0.033951,            0.011534,                   0,                   1,             0.84972,             0.96977,             0.56386,            0.028456,           0.0081553,                   0,             0.00285,             0.00285,             0.00285
                 132,             0.02843,            0.010472,                   0,                   1,             0.84972,             0.96977,             0.56386,            0.028456,           0.0081553,                   0,            0.002795,            0.002795,            0.002795
                 133,            0.032469,            0.013356,                   0,                   1,             0.84972,             0.96977,             0.56386,            0.028456,           0.0081553,                   0,             0.00274,             0.00274,             0.00274
                 134,            0.030615,            0.012417,                   0,             0.99342,                0.85,              0.9757,             0.60802,             0.02672,           0.0080996,                   0,            0.002685,            0.002685,            0.002685
                 135,             0.03166,            0.012915,                   0,             0.99342,                0.85,              0.9757,             0.60802,             0.02672,           0.0080996,                   0,             0.00263,             0.00263,             0.00263
                 136,            0.025855,            0.015812,                   0,              0.8697,                 0.8,               0.915,             0.55696,             0.02817,           0.0078835,                   0,            0.002575,            0.002575,            0.002575
                 137,            0.033057,             0.01325,                   0,              0.8697,                 0.8,               0.915,             0.55696,             0.02817,           0.0078835,                   0,             0.00252,             0.00252,             0.00252
                 138,            0.034835,            0.013281,                   0,              0.8697,                 0.8,               0.915,             0.55696,             0.02817,           0.0078835,                   0,            0.002465,            0.002465,            0.002465
                 139,            0.034122,            0.013467,                   0,             0.89614,             0.86334,             0.97056,             0.67312,             0.02492,           0.0078068,                   0,             0.00241,             0.00241,             0.00241
                 140,            0.028502,            0.011944,                   0,             0.89614,             0.86334,             0.97056,             0.67312,             0.02492,           0.0078068,                   0,            0.002355,            0.002355,            0.002355
                 141,             0.02665,            0.011475,                   0,             0.89614,             0.86334,             0.97056,             0.67312,             0.02492,           0.0078068,                   0,              0.0023,              0.0023,              0.0023
                 142,            0.028395,            0.012278,                   0,             0.85503,             0.88521,             0.93906,              0.6672,            0.024048,           0.0077338,                   0,            0.002245,            0.002245,            0.002245
                 143,            0.025804,            0.014116,                   0,             0.85503,             0.88521,             0.93906,              0.6672,            0.024048,           0.0077338,                   0,             0.00219,             0.00219,             0.00219
                 144,            0.027645,            0.012121,                   0,             0.92049,                 0.9,             0.97104,             0.67163,            0.023772,           0.0075636,                   0,            0.002135,            0.002135,            0.002135
                 145,             0.03002,            0.011139,                   0,             0.92049,                 0.9,             0.97104,             0.67163,            0.023772,           0.0075636,                   0,             0.00208,             0.00208,             0.00208
                 146,            0.017576,           0.0098182,                   0,             0.92049,                 0.9,             0.97104,             0.67163,            0.023772,           0.0075636,                   0,            0.002025,            0.002025,            0.002025
                 147,            0.030395,            0.014974,                   0,             0.85367,                 0.9,             0.95324,             0.65984,            0.022766,           0.0075102,                   0,             0.00197,             0.00197,             0.00197
                 148,            0.026162,            0.013546,                   0,             0.85367,                 0.9,             0.95324,             0.65984,            0.022766,           0.0075102,                   0,            0.001915,            0.001915,            0.001915
                 149,            0.025459,           0.0091412,                   0,             0.85367,                 0.9,             0.95324,             0.65984,            0.022766,           0.0075102,                   0,             0.00186,             0.00186,             0.00186
                 150,            0.026386,           0.0075481,                   0,             0.90219,             0.92297,             0.97664,             0.68365,            0.022326,           0.0074053,                   0,            0.001805,            0.001805,            0.001805
                 151,            0.028421,            0.012821,                   0,             0.90219,             0.92297,             0.97664,             0.68365,            0.022326,           0.0074053,                   0,             0.00175,             0.00175,             0.00175
                 152,            0.023701,             0.01164,                   0,                   1,             0.89157,             0.97833,             0.65399,            0.023356,           0.0072427,                   0,            0.001695,            0.001695,            0.001695
                 153,            0.026415,            0.011817,                   0,                   1,             0.89157,             0.97833,             0.65399,            0.023356,           0.0072427,                   0,             0.00164,             0.00164,             0.00164
                 154,            0.027581,            0.015167,                   0,                   1,             0.89157,             0.97833,             0.65399,            0.023356,           0.0072427,                   0,            0.001585,            0.001585,            0.001585
                 155,            0.028179,            0.013611,                   0,             0.92911,                 0.9,             0.97845,             0.72286,              0.0212,           0.0072155,                   0,             0.00153,             0.00153,             0.00153
                 156,             0.02188,            0.010563,                   0,             0.92911,                 0.9,             0.97845,             0.72286,              0.0212,           0.0072155,                   0,            0.001475,            0.001475,            0.001475
                 157,            0.024747,            0.012865,                   0,             0.92911,                 0.9,             0.97845,             0.72286,              0.0212,           0.0072155,                   0,             0.00142,             0.00142,             0.00142
                 158,            0.024622,           0.0097593,                   0,             0.94896,             0.93019,             0.98098,             0.71954,            0.020484,           0.0071392,                   0,            0.001365,            0.001365,            0.001365
                 159,            0.020576,            0.010166,                   0,             0.94896,             0.93019,             0.98098,             0.71954,            0.020484,           0.0071392,                   0,             0.00131,             0.00131,             0.00131
                 160,            0.026668,            0.011425,                   0,             0.94814,             0.91466,             0.98598,             0.73867,            0.019695,           0.0070877,                   0,            0.001255,            0.001255,            0.001255
                 161,            0.023105,            0.010428,                   0,             0.94814,             0.91466,             0.98598,             0.73867,            0.019695,           0.0070877,                   0,              0.0012,              0.0012,              0.0012
                 162,            0.024405,            0.012631,                   0,             0.94814,             0.91466,             0.98598,             0.73867,            0.019695,           0.0070877,                   0,            0.001145,            0.001145,            0.001145
                 163,            0.022026,           0.0099528,                   0,             0.94865,             0.92432,             0.98598,             0.73751,            0.019779,           0.0070133,                   0,             0.00109,             0.00109,             0.00109
                 164,            0.026062,            0.010676,                   0,             0.94865,             0.92432,             0.98598,             0.73751,            0.019779,           0.0070133,                   0,            0.001035,            0.001035,            0.001035
                 165,            0.030978,            0.009669,                   0,             0.94865,             0.92432,             0.98598,             0.73751,            0.019779,           0.0070133,                   0,             0.00098,             0.00098,             0.00098
                 166,            0.024424,              0.0129,                   0,             0.94996,             0.94924,             0.99024,             0.75292,            0.018889,           0.0069671,                   0,            0.000925,            0.000925,            0.000925
                 167,            0.023592,            0.010678,                   0,             0.94996,             0.94924,             0.99024,             0.75292,            0.018889,           0.0069671,                   0,             0.00087,             0.00087,             0.00087
                 168,            0.023995,            0.013076,                   0,              0.9511,             0.97303,             0.99024,              0.7411,            0.018755,           0.0069375,                   0,            0.000815,            0.000815,            0.000815
                 169,            0.022211,            0.010787,                   0,              0.9511,             0.97303,             0.99024,              0.7411,            0.018755,           0.0069375,                   0,             0.00076,             0.00076,             0.00076
                 170,            0.025474,            0.012633,                   0,              0.9511,             0.97303,             0.99024,              0.7411,            0.018755,           0.0069375,                   0,            0.000705,            0.000705,            0.000705
                 171,            0.022098,            0.012462,                   0,             0.95154,             0.98233,             0.99024,              0.7926,            0.017694,           0.0068774,                   0,             0.00065,             0.00065,             0.00065
                 172,             0.02297,            0.010756,                   0,             0.95154,             0.98233,             0.99024,              0.7926,            0.017694,           0.0068774,                   0,            0.000595,            0.000595,            0.000595
                 173,            0.021599,            0.011123,                   0,             0.95154,             0.98233,             0.99024,              0.7926,            0.017694,           0.0068774,                   0,             0.00054,             0.00054,             0.00054
                 174,            0.021762,            0.014477,                   0,             0.95214,             0.99493,             0.98786,              0.7619,            0.017827,           0.0068512,                   0,            0.000485,            0.000485,            0.000485
